Date,SOS008L02P_delivery_to_distributor,SOS005L04P_delivery_to_distributor,SOS003L04P_delivery_to_distributor,SOS002L09P_delivery_to_distributor,SOS001L12P_delivery_to_distributor,SOS500M24P_delivery_to_distributor,SOS250M48P_delivery_to_distributor,SOP001L12P_delivery_to_distributor,POV005L04P_delivery_to_distributor,POV002L09P_delivery_to_distributor,POV001L24P_delivery_to_distributor,POV500M24P_delivery_to_distributor,POP001L12P_delivery_to_distributor,POP015K_delivery_to_distributor,SO0005L04P_delivery_to_distributor,SO0002L09P_delivery_to_distributor,SO0001L12P_delivery_to_distributor,SO0500M24P_delivery_to_distributor,POP005L04P_delivery_to_distributor,POP002L09P_delivery_to_distributor,POP001L12P.1_delivery_to_distributor,POP500M24P_delivery_to_distributor,POPF01L12P_delivery_to_distributor,AT5X5K_delivery_to_distributor,ATN02K12P_delivery_to_distributor,ATN01K24P_delivery_to_distributor,MAR02K12P_delivery_to_distributor,MAR01K24P_delivery_to_distributor,ATWWP002K12P_delivery_to_distributor,ATWWP001K24P_delivery_to_distributor,MASR025K_delivery_to_distributor,MAHS025K_delivery_to_distributor,SE500G24P_delivery_to_distributor,SE200G24P_delivery_to_distributor,ATPPCH5X5K_delivery_to_distributor,ATPA1K24P_delivery_to_distributor,MAPA1K24P_delivery_to_distributor,MAP1K25P_delivery_to_distributor,MAC1K25P_delivery_to_distributor,EEA500G12P_delivery_to_distributor,EEA200G24P_delivery_to_distributor,SOS008L02P_delivery_to_distributor,SOS005L04P_delivery_to_distributor,SOS003L04P_delivery_to_distributor,SOS002L09P_delivery_to_distributor,SOS001L12P_delivery_to_distributor,SOS500M24P_delivery_to_distributor,SOS250M48P_delivery_to_distributor,SOP001L12P_delivery_to_distributor,POV005L04P_delivery_to_distributor,POV002L09P_delivery_to_distributor,POV001L24P_delivery_to_distributor,POV500M24P_delivery_to_distributor,POP001L12P_delivery_to_distributor,POP015K_delivery_to_distributor,SO0005L04P_delivery_to_distributor,SO0002L09P_delivery_to_distributor,SO0001L12P_delivery_to_distributor,SO0500M24P_delivery_to_distributor,POP005L04P_delivery_to_distributor,POP002L09P_delivery_to_distributor,POP001L12P.1_delivery_to_distributor,POP500M24P_delivery_to_distributor,POPF01L12P_delivery_to_distributor,AT5X5K_delivery_to_distributor,ATN02K12P_delivery_to_distributor,ATN01K24P_delivery_to_distributor,MAR02K12P_delivery_to_distributor,MAR01K24P_delivery_to_distributor,ATWWP002K12P_delivery_to_distributor,ATWWP001K24P_delivery_to_distributor,MASR025K_delivery_to_distributor,MAHS025K_delivery_to_distributor,SE500G24P_delivery_to_distributor,SE200G24P_delivery_to_distributor,ATPPCH5X5K_delivery_to_distributor,ATPA1K24P_delivery_to_distributor,MAPA1K24P_delivery_to_distributor,MAP1K25P_delivery_to_distributor,MAC1K25P_delivery_to_distributor,EEA500G12P_delivery_to_distributor,EEA200G24P_delivery_to_distributor,SOS008L02P_production,SOS005L04P_production,SOS003L04P_production,SOS002L09P_production,SOS001L12P_production,SOS500M24P_production,SOS250M48P_production,SOP001L12P_production,POV005L04P_production,POV002L09P_production,POV001L24P_production,POV500M24P_production,POP001L12P_production,POP015K_production,SO0005L04P_production,SO0002L09P_production,SO0001L12P_production,SO0500M24P_production,POP005L04P_production,POP002L09P_production,POP001L12P.1_production,POP500M24P_production,POPF01L12P_production,AT5X5K_production,ATN02K12P_production,ATN01K24P_production,MAR02K12P_production,MAR01K24P_production,ATWWP002K12P_production,ATWWP001K24P_production,MASR025K_production,MAHS025K_production,SE500G24P_production,SE200G24P_production,ATPPCH5X5K_production,ATPA1K24P_production,MAPA1K24P_production,MAP1K25P_production,MAC1K25P_production,EEA500G12P_production,EEA200G24P_production,SOS008L02P_production,SOS005L04P_production,SOS003L04P_production,SOS002L09P_production,SOS001L12P_production,SOS500M24P_production,SOS250M48P_production,SOP001L12P_production,POV005L04P_production,POV002L09P_production,POV001L24P_production,POV500M24P_production,POP001L12P_production,POP015K_production,SO0005L04P_production,SO0002L09P_production,SO0001L12P_production,SO0500M24P_production,POP005L04P_production,POP002L09P_production,POP001L12P.1_production,POP500M24P_production,POPF01L12P_production,AT5X5K_production,ATN02K12P_production,ATN01K24P_production,MAR02K12P_production,MAR01K24P_production,ATWWP002K12P_production,ATWWP001K24P_production,MASR025K_production,MAHS025K_production,SE500G24P_production,SE200G24P_production,ATPPCH5X5K_production,ATPA1K24P_production,MAPA1K24P_production,MAP1K25P_production,MAC1K25P_production,EEA500G12P_production,EEA200G24P_production
2023-06-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,365.0,5536.999999999999,1069.0,3707.999999999999,8731.583967391305,5097.000000000001,215.0,50.99999999999999,325.0,408.0000000000001,1639.0,1043.0,164.0,0,0.0,0.0,0.0,0.0,31.0,143.0,882.9999999999998,595.0,143.0,503.0,1307.0,3515.0,42.0,789.0,5.0,60.0,100,2,588.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4765,0,2367,1536,0,0,0,0,0,1500,2004,1005,0,0,0,0,0,0,0,503,216,0,2000,1500,4000,200,1500,0,0,150,100,800,0,0,0,0,0,0,0,0
2023-06-17 00:00:00,4.999999999999999,1197.0,50.99999999999999,185.0,693.0,217.0,0.0,0.0,274.0,50.0,130.0,185.0,0.0,0,0.0,0.0,0.0,0.0,5.0,5.000000000000001,30.0,30.0,0.0,55.0,910.0,718.875,334.0,206.0,6.0,30.0,50,0,173.0,0.0,0,0,0,0,0,0,0,475.5,4056.249999999999,1203.0,2358.0,4853.999999999997,3731.990036231889,25.0,134.0,221.0,200.0,1153.0,1001.0,70.0,0,0.0,0.0,0.0,0.0,10.0,147.0,426.0,423.9999999999999,35.0,858.0,797.0,3733.25,87.0,779.38,31.0,55.63,0,0,490.337,63.0,0,0,0,0,0,0,0.0,637.0,3388.0,403.0,1400.888,4736.0,3304.0,30.0,0.0,49.0,0.0,500.0,610.0,0.0,0,0,0,0,0,25.0,0.0,0.0,320.0,200.0,785,585.0,3060.0,200,290.0,0.0,0,108,30,508.0,110,0,0,0,0,0,0,0,0,6000,2000,1403,6000,5001,0,300,0,0,2003,0,0,0,0,0,0,0,500,0,1000,1000,840,200,500,1500,0,300,0,0,250,0,200,200,0,0,0,0,0,0,0
2023-06-18 00:00:00,854.0000000000001,11705.99999999999,2151.000000000001,8282.000000000002,14103.0,5097.875000000003,394.9999999999999,95.0,740.0,1563.0,4125.0,2367.0,2090.0,0,0.0,0.0,0.0,0.0,83.0,348.0000000000001,1748.0,1015.0,417.0000000000001,823.0,1078.0,6688.833333333333,50.0,2003.0,32.0,261.0,45,179,1477.0,66.0,0,0,0,0,0,0,0,109.0,4828.999999999999,1006.0,2374.0,5827.000000000001,2983.470018115941,189.0,115.0,268.0000000000001,144.0,855.0,923.0,550.0,0,0.0,0.0,0.0,0.0,94.0,89.0,342.9999999999999,148.0,330.0,220.0,421.0,1940.625,82.0,597.0,2.0,95.0,35,17,400.833,98.0,0,0,0,0,0,0,0.0,265.0,4818.0,1880.0,5020.0,6647.0,4005.0,0.0,200.0,50.0,0.0,1893.0,1970.0,940.0,0,0,0,0,0,460.0,0.0,1245.0,763.0,500.0,134,775.0,2470.0,35,660.0,62.0,30,300,68,790.0,0,0,0,0,0,0,0,0,0,10009,4000,2074,11503,6500,0,110,0,1002,2507,1004,204,0,0,0,0,0,0,504,1501,1000,508,200,500,2000,0,300,0,0,100,0,200,0,0,0,0,0,0,0,0
2023-06-19 00:00:00,135.0,10878.5,1409.0,6655.0,10179.0,5008.000000000002,260.0,62.00000000000001,446.0,1100.0,3127.999999999999,2013.000000000001,1048.0,0,0.0,0.0,0.0,0.0,197.0,330.9999999999999,1116.0,921.0,320.0,1062.0,777.25,6026.046666666666,188.0,1646.33,3.0,90.0,687,16,1029.0,68.0,0,0,0,0,17,0,0,84.99999999999999,6564.0,1447.999999999999,4739.444987922704,8486.999999999998,3859.0,247.0,115.0,326.0,510.0000000000001,2133.999999999999,1386.0,1620.0,0,0.0,0.0,0.0,0.0,84.0,152.0,673.9999999999999,646.0000000000001,320.0,721.8,868.333,4533.083333333333,83.0,1579.0,10.0,147.0,27,59,820.0,76.0,0,0,0,0,0,0,0.0,15.0,5077.0,1290.0,3035.0,7133.0,3172.0,125.0,50.0,370.0,780.0,2300.0,1254.0,1310.0,0,0,0,0,0,10.0,180.0,635.0,385.0,100.0,390,290.0,2261.0,0,1022.0,0.0,16,2,20,500.0,35,0,0,0,0,0,0,0,0,7928,3516,2543,13059,7012,0,0,1000,511,2000,0,500,0,0,0,0,0,500,503,1000,0,0,480,1500,3500,300,1000,0,0,0,200,700,0,0,0,0,0,0,0,0
2023-06-20 00:00:00,319.0,9149.999999999998,1734.0,6443.0,8945.999999999998,3559.000000000002,132.0,69.99999999999999,496.0000000000001,1059.0,3164.999999999999,1643.0,365.0,0,0.0,0.0,0.0,0.0,164.0,211.0,937.0,744.0,110.0,700.0,521.3333333333334,4839.291666666667,64.0,1583.0,16.0,88.0,207,70,918.0,85.0,0,0,0,0,0,0,0,473.0,8589.0,1796.0,2278.999999999999,7336.416032608695,3730.875000000001,118.0,24.0,535.0,965.0000000000002,3017.0,2092.0,1376.0,0,0.0,0.0,0.0,0.0,367.0,442.9970085470086,1348.0,1175.0,290.0,766.0,529.25,5261.75,108.0,1473.0,8.0,65.0,228,151,1204.0,20.0,0,0,0,0,12,0,0.0,635.0,8151.0,1802.0,1015.0,12147.0,4066.875,173.0,60.0,500.0,784.0,3770.0,2285.0,1300.0,0,0,0,0,0,160.0,400.0,1665.0,1150.0,630.0,590,1145.0,3661.0,0,613.0,0.0,0,15,179,750.0,39,0,0,0,0,0,0,0,0,6439,2136,2447,4784,1700,0,0,1500,1501,4007,3124,2500,0,0,0,0,0,700,505,2005,1515,500,700,1200,3500,203,1200,0,0,150,0,1000,0,0,0,0,0,0,0,0
2023-06-21 00:00:00,867.0,7416.999999999998,947.9999999999994,4122.999999999998,7777.999999999999,2588.000000000002,137.0,20.0,311.0,667.0000000000001,2417.0,1575.0,1157.0,0,0.0,0.0,0.0,0.0,85.0,220.0,958.0,704.9999999999999,190.0,725.0,641.0833333333334,3485.833333333333,89.0,1311.0,7.0,50.0,35,0,538.0,62.00000000000001,0,0,0,0,2,0,0,166.0,8422.499999999998,1530.0,2461.999999999999,7596.916032608701,3035.000000000001,288.0,69.99999999999999,388.0000000000001,824.0000000000001,3290.0,1639.0,330.0,0,0.0,0.0,0.0,0.0,170.0,343.0000000000001,1067.0,579.0,245.0,758.0,1013.916666666667,4295.663333333333,107.0,874.3299999999999,11.0,64.625,171,20,689.0,28.0,0,0,0,0,2,0,0.0,120.0,10046.0,1413.0,1892.0,16109.0,5144.0,325.0,10.0,535.0,1222.0,4155.0,1549.0,400.0,0,0,0,0,0,275.0,657.0,2059.0,535.0,140.0,852,736.0,2754.0,0,319.0,0.0,10,55,10,780.0,17,0,0,0,0,0,0,0,0,12000,3007,3000,9000,2378,0,300,0,0,4005,1500,1241,0,0,0,0,0,0,0,1232,501,0,700,1000,4500,200,2000,0,0,150,0,1500,1,0,0,0,0,0,0,0
2023-06-22 00:00:00,2027.999999999999,16638.0,2171.000000000001,6102.000000000004,13760.0,6259.999999999999,297.0,52.0,851.0,1224.0,5145.999999999996,3616.0,1389.0,0,0.0,0.0,0.0,0.0,224.0,506.0000000000001,1372.0,909.0000000000002,438.0,998.0,929.25,5640.546666666666,308.0,2059.38,96.0,85.0,198,61,1656.0,50.0,0,0,0,0,10,0,0,207.9999999999999,8282.0,1050.0,3135.999999999999,10146.0839673913,4240.000000000002,114.0,250.0,416.0,777.0,2970.0,1703.0,1070.0,0,0.0,0.0,0.0,0.0,163.0,170.0,1458.0,730.9999999999999,115.0,732.0,601.0,3370.133333333333,151.0,375.0,30.0,75.87599999999999,0,59,931.0,65.0,0,0,0,0,25,0,0.0,1223.0,9295.0,1340.0,2945.0,14344.0,4913.0,275.0,250.0,776.0,589.0,2780.0,1506.0,1000.0,0,0,0,0,0,60.0,170.0,1310.0,717.0,100.0,1140,390.0,5150.0,100,1490.0,0.0,23,5,20,1035.0,25,0,0,0,0,0,0,0,0,15000,2979,3028,10000,2500,0,0,0,506,6000,2200,506,0,0,0,0,0,0,0,2001,301,0,500,500,4500,0,2000,0,0,250,50,800,200,0,0,0,0,0,0,0
2023-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,339.0,8818.999999999998,1461.999999999999,1035.0,8938.0,3639.000000000002,154.0,0.0,410.0,322.0000000000001,1980.0,1635.0,249.8339743589744,0,0.0,0.0,0.0,0.0,128.0,101.0,1050.0,459.0000000000001,10.0,698.0,255.0,3970.38,73.0,1505.38,9.0,42.0,13,10,765.0,2.0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6880,0,0,9607,5770,0,0,0,0,2037,1002,500,0,0,0,0,0,0,0,500,0,0,800,300,4500,0,2000,0,0,405,60,700,102,0,0,0,0,0,0,0
2023-06-24 00:00:00,484.9999999999999,2575.75,443.9999999999999,140.0,1805.0,700.9999999999998,6.999999999999999,190.0,171.0,115.0,483.0000000000001,180.0,30.0,0,0.0,0.0,0.0,0.0,25.0,27.0,213.0,107.0,0.0,7.0,1219.25,416.792,485.0,224.167,5.0,10.0,217,0,54.0,0.0,0,0,0,0,0,0,0,874.0000000000001,7071.999999999999,1347.0,2026.55597826087,6100.583967391304,2836.000000000001,84.99999999999999,64.99999999999999,351.0,216.0,2739.0,1912.0,884.9999999999999,0,0.0,0.0,0.0,0.0,88.0,151.0000000000001,808.9999999999999,338.0000000000001,190.0839743589744,455.0,596.167,4034.541666666667,172.0,1070.0,51.0,30.0,221,0,904.0,46.00000000000001,0,0,0,0,0,0,0.0,655.0,7069.0,1691.0,1979.0,9163.0,5610.0,230.0,145.0,155.0,60.0,2560.0,1662.0,1035.0,0,0,0,0,0,338.0,5.0,765.0,205.0,80.0,620,670.0,4437.0,410,1425.0,0.0,22,420,60,767.0,10,0,0,0,0,0,0,0,0,6003,0,0,8006,3003,0,0,1000,0,2172,2601,1000,0,0,0,0,0,0,0,702,704,0,500,0,3000,0,0,0,0,0,20,700,0,0,0,0,0,0,0,0
2023-06-25 00:00:00,308.0,15577.0,3012.0,2246.120048309178,16384.33596014491,5068.332971014498,464.9999999999998,140.0,901.0,704.0000000000002,4276.000000000001,2365.0,1077.0,0,0.0,0.0,0.0,0.0,164.0,236.0,1303.0,609.0000000000001,514.0,716.0,488.9166666666667,6455.291666666667,43.0,2394.0,19.0,116.0,0,10,1361.0,40.0,0,0,0,0,30,0,0,1118.0,7865.000000000001,1399.0,2450.005012077294,6880.332971014491,3136.332971014494,170.0,208.0,651.0,208.0,2709.0,1322.0,564.1660256410256,0,0.0,0.0,0.0,0.0,73.0,399.0,976.0000000000002,564.9999999999999,610.0,254.0,456.6666666666667,2027.958666666667,54.0,1467.167,0.0,20.0,206,20,505.0,90.0,0,0,0,0,0,0,0.0,877.0,12097.0,2072.0,5009.559999999999,9827.333,4236.333000000001,37.0,100.0,380.0,50.0,3100.0,1905.0,630.0,0,0,0,0,0,30.0,268.0,1855.0,1000.0,450.0,380,800.0,2900.0,52,1425.0,0.0,20,125,1,675.0,45,0,0,0,0,0,0,0,0,8503,4017,8000,16943,6504,0,0,0,1501,2501,2011,500,0,0,0,0,0,0,502,1006,800,0,700,0,3000,0,300,0,0,0,0,300,0,0,0,0,0,0,0,0
2023-06-26 00:00:00,775.0,5452.999999999998,959.9999999999995,4500.0,5302.0,2153.0,188.0,135.0,334.0,865.9999999999999,2235.0,877.0,780.0,0,0.0,0.0,0.0,0.0,42.0,139.0000000000001,602.9999999999999,294.9999999999999,220.0,723.0,436.0,3426.541666666667,50.0,551.0,5.0,128.0,20,20,520.0,41.0,0,0,0,0,0,0,0,579.0,12312.25,1947.000000000001,6594.560024154592,13188.67001811594,4177.000000000002,160.0,185.0,850.0,1412.889987789988,4299.0,1989.0,785.0000000000001,0,0.0,0.0,0.0,0.0,42.00000000000001,91.0,982.0000000000002,215.0,269.9999999999999,690.0,276.0,5017.916666666667,117.0,1693.0,0.0,183.502,282,84,1060.0,53.0,0,0,0,0,0,0,0.0,0.0,14895.0,1233.0,8957.0,6387.0,2276.0,173.0,100.0,639.0,1970.0,2847.0,2764.0,880.0,0,0,0,0,0,12.0,281.0,527.0,255.0,250.0,210,472.0,4537.0,80,2380.0,0.0,45,0,500,1061.25,65,0,0,0,0,0,0,0,0,5524,1050,5748,9840,2682,0,0,0,2004,0,0,400,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0
2023-06-27 00:00:00,0.0,457.2499999999999,54.09999999999999,1017.4,672.9999999999998,243.0829710144927,10.0,0.0,10.0,241.0,260.0,155.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,206.16,1308.15,30.4,233.3,0.0,50.0,0,0,135.2,27.0,0,0,0,0,0,0,0,476.9999999999999,4408.749999999999,893.0,2641.889975845409,3976.332971014493,1414.0,116.0,0.0,174.0,749.0000000000001,1480.0,346.0,721.0,0,0.0,0.0,0.0,0.0,119.0,97.0,528.0,449.0,244.0,470.0,205.25,2248.0,7.0,482.0,0.0,39.0,0,1,401.167,41.00000000000001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8669,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,1000,203,1351,0,0,0,55,1079,0,0,0,0,0,0,0,0
2023-06-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-02 00:00:00,370.0,4667.0,830.9999999999995,4627.999999999998,4788.000000000003,2463.000000000001,385.0,55.0,95.0,185.0000000000001,629.9999999999999,371.9999999999999,0.0,0,0.0,0.0,0.0,0.0,50.0,307.0000000000001,774.9999999999997,475.0,234.0,700.0,70.0,3881.0,0.0,1190.0,0.0,0.0,12,0,708.0,11.0,0,0,0,0,0,0,0,302.0,1220.0,58.0,1076.001026570048,1302.0,417.0,120.0,0.0,25.0,134.0,402.0,90.0,0.0,0,0.0,0.0,0.0,0.0,20.0,32.00000000000001,232.0000000000001,286.0000000000001,56.0,94.0,111.16,732.4,30.4,182.3,0.0,12.04,0,50,238.2,16.0,0,0,0,0,0,0,0.0,0.0,1205.0,6.0,1220.0,330.0,40.0,0.0,40.0,0.0,190.0,470.0,20.0,300.0,0,0,0,0,0,0.0,230.0,200.0,150.0,100.0,280,30.0,1080.0,0,60.0,0.0,0,0,0,185.0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-03 00:00:00,215.0,6123.999999999999,1095.999999999999,4911.999999999999,5733.999999999997,2735.0,274.0,110.0,335.0,870.0,2331.0,1245.0,454.9999999999999,0,0.0,0.0,0.0,0.0,116.0,535.0,960.0,540.9999999999999,115.0,1531.0,105.0,4813.875,15.0,1521.0,0.0,42.29166666666666,0,0,861.0,45.0,0,0,0,0,0,0,0,585.0,4260.25,575.0999999999997,2174.400000000001,3744.000000000003,2148.082971014493,126.0,22.0,107.0,246.0,824.0,829.0,440.0,0,0.0,0.0,0.0,0.0,25.0,58.00000000000001,323.0,208.0,149.0,282.0,148.0,2123.875,0.0,576.0,0.0,22.26266666666666,0,0,345.0,0.0,0,0,0,0,0,0,0.0,950.0,2187.0,475.0,4020.0,1893.0,1439.0,0.0,30.0,229.0,774.0,1165.0,625.0,0.0,0,0,0,0,0,4.0,135.0,340.0,150.0,0.0,160,450.0,1100.0,0,175.0,0.0,0,100,16,20.0,0,0,0,0,0,0,0,0,906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,400,500,3000,300,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-04 00:00:00,960.0,5561.999999999999,1057.0,6212.0,5859.000000000002,2740.000000000002,231.0,150.0,370.0,970.0,2528.0,1267.0,749.0,0,0.0,0.0,0.0,0.0,156.0,405.0000000000001,758.9999999999999,613.9999999999999,195.0,928.0,604.0,4835.375,98.0,1396.0,0.0,9.0,65,5,951.0,153.0,0,0,0,0,0,0,0,640.0,5147.0,1325.0,4883.999999999999,5662.000000000001,2619.000000000001,86.0,49.99999999999999,148.0,646.0000000000001,1405.0,1036.0,419.9999999999999,0,0.0,0.0,0.0,0.0,99.0,305.0000000000001,975.0000000000002,735.0000000000001,54.00000000000001,1429.0,637.0,3690.125,130.0,767.75,0.0,7.251,12,16,369.0,45.0,0,0,0,0,0,0,0.0,340.0,2974.0,960.0,7955.0,3280.0,1859.0,0.0,0.0,75.0,478.0,1150.0,900.0,400.0,0,0,0,0,0,5.0,297.0,186.0,328.0,144.0,1500,100.0,3468.0,0,758.0,0.0,0,0,0,980.0,0,0,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,401,1017,1200,400,0,0,0,0,0,0,0,252,500,300,200,800,600,3500,0,1500,0,0,29,0,500,0,0,0,0,0,0,0,0
2023-07-05 00:00:00,423.4999999999999,5700.499999999998,972.4999999999998,5541.109963768113,5557.250000000003,1900.0,182.0,346.4999999999999,237.0,1055.0,2055.0,1033.0,2030.0,0,0.0,0.0,0.0,0.0,97.0,527.0,880.0000000000002,591.9999999999999,120.0,403.0,604.417,4577.458,289.25,1207.542,6.5,6.5,20,65,992.333,85.20791666666666,0,0,0,0,15,0,0,429.9999999999999,4901.999999999999,1013.0,6237.998973429952,5212.000000000002,2200.000000000001,6.999999999999999,49.99999999999999,450.0,1147.110012210012,2330.0,1248.0,190.0,0,0.0,0.0,0.0,0.0,58.0,473.0,633.0,380.0000000000001,14.0,840.0010000000001,295.0,4712.041666666667,120.0,1868.0,0.0,4.0,98,0,847.0,5.0,0,0,0,0,0,0,0.0,250.0,3211.0,360.0,3721.0,2595.0,1040.0,0.0,50.0,345.0,475.0,1100.0,477.0,100.0,0,0,0,0,0,10.0,195.0,500.0,270.0,0.0,985,150.0,5885.0,0,2085.0,0.0,0,75,5,1500.0,140,0,0,0,0,0,0,0,0,2502,0,3000,0,0,0,220,150,500,1510,601,0,0,0,0,0,0,0,200,201,100,102,1500,0,4000,0,2000,0,0,100,0,1000,200,0,0,0,0,0,0,0
